ds,y,hour,day_of_week,is_weekend
2025-12-03 05:31:19.352495,141,5,Wednesday,0
2025-12-03 05:36:19.352495,153,5,Wednesday,0
2025-12-03 05:41:19.352495,151,5,Wednesday,0
2025-12-03 05:46:19.352495,150,5,Wednesday,0
2025-12-03 05:51:19.352495,144,5,Wednesday,0
2025-12-03 05:56:19.352495,148,5,Wednesday,0
2025-12-03 06:01:19.352495,162,6,Wednesday,0
2025-12-03 06:06:19.352495,161,6,Wednesday,0
2025-12-03 06:11:19.352495,147,6,Wednesday,0
2025-12-03 06:16:19.352495,158,6,Wednesday,0
2025-12-03 06:21:19.352495,166,6,Wednesday,0
2025-12-03 06:26:19.352495,143,6,Wednesday,0
2025-12-03 06:31:19.352495,166,6,Wednesday,0
2025-12-03 06:36:19.352495,154,6,Wednesday,0
2025-12-03 06:41:19.352495,168,6,Wednesday,0
2025-12-03 06:46:19.352495,155,6,Wednesday,0
2025-12-03 06:51:19.352495,146,6,Wednesday,0
2025-12-03 06:56:19.352495,148,6,Wednesday,0
2025-12-03 07:01:19.352495,166,7,Wednesday,0
2025-12-03 07:06:19.352495,169,7,Wednesday,0
2025-12-03 07:11:19.352495,158,7,Wednesday,0
2025-12-03 07:16:19.352495,174,7,Wednesday,0
2025-12-03 07:21:19.352495,152,7,Wednesday,0
2025-12-03 07:26:19.352495,169,7,Wednesday,0
2025-12-03 07:31:19.352495,158,7,Wednesday,0
2025-12-03 07:36:19.352495,165,7,Wednesday,0
2025-12-03 07:41:19.352495,172,7,Wednesday,0
2025-12-03 07:46:19.352495,164,7,Wednesday,0
2025-12-03 07:51:19.352495,170,7,Wednesday,0
2025-12-03 07:56:19.352495,184,7,Wednesday,0
2025-12-03 08:01:19.352495,169,8,Wednesday,0
2025-12-03 08:06:19.352495,184,8,Wednesday,0
2025-12-03 08:11:19.352495,165,8,Wednesday,0
2025-12-03 08:16:19.352495,183,8,Wednesday,0
2025-12-03 08:21:19.352495,192,8,Wednesday,0
2025-12-03 08:26:19.352495,154,8,Wednesday,0
2025-12-03 08:31:19.352495,171,8,Wednesday,0
2025-12-03 08:36:19.352495,186,8,Wednesday,0
2025-12-03 08:41:19.352495,179,8,Wednesday,0
2025-12-03 08:46:19.352495,185,8,Wednesday,0
2025-12-03 08:51:19.352495,176,8,Wednesday,0
2025-12-03 08:56:19.352495,184,8,Wednesday,0
2025-12-03 09:01:19.352495,182,9,Wednesday,0
2025-12-03 09:06:19.352495,196,9,Wednesday,0
2025-12-03 09:11:19.352495,187,9,Wednesday,0
2025-12-03 09:16:19.352495,189,9,Wednesday,0
2025-12-03 09:21:19.352495,182,9,Wednesday,0
2025-12-03 09:26:19.352495,181,9,Wednesday,0
2025-12-03 09:31:19.352495,183,9,Wednesday,0
2025-12-03 09:36:19.352495,191,9,Wednesday,0
2025-12-03 09:41:19.352495,184,9,Wednesday,0
2025-12-03 09:46:19.352495,191,9,Wednesday,0
2025-12-03 09:51:19.352495,210,9,Wednesday,0
2025-12-03 09:56:19.352495,198,9,Wednesday,0
2025-12-03 10:01:19.352495,187,10,Wednesday,0
2025-12-03 10:06:19.352495,202,10,Wednesday,0
2025-12-03 10:11:19.352495,187,10,Wednesday,0
2025-12-03 10:16:19.352495,171,10,Wednesday,0
2025-12-03 10:21:19.352495,181,10,Wednesday,0
2025-12-03 10:26:19.352495,173,10,Wednesday,0
2025-12-03 10:31:19.352495,189,10,Wednesday,0
2025-12-03 10:36:19.352495,193,10,Wednesday,0
2025-12-03 10:41:19.352495,210,10,Wednesday,0
2025-12-03 10:46:19.352495,196,10,Wednesday,0
2025-12-03 10:51:19.352495,191,10,Wednesday,0
2025-12-03 10:56:19.352495,202,10,Wednesday,0
2025-12-03 11:01:19.352495,172,11,Wednesday,0
2025-12-03 11:06:19.352495,197,11,Wednesday,0
2025-12-03 11:11:19.352495,202,11,Wednesday,0
2025-12-03 11:16:19.352495,180,11,Wednesday,0
2025-12-03 11:21:19.352495,206,11,Wednesday,0
2025-12-03 11:26:19.352495,198,11,Wednesday,0
2025-12-03 11:31:19.352495,191,11,Wednesday,0
2025-12-03 11:36:19.352495,201,11,Wednesday,0
2025-12-03 11:41:19.352495,218,11,Wednesday,0
2025-12-03 11:46:19.352495,197,11,Wednesday,0
2025-12-03 11:51:19.352495,198,11,Wednesday,0
2025-12-03 11:56:19.352495,191,11,Wednesday,0
2025-12-03 12:01:19.352495,187,12,Wednesday,0
2025-12-03 12:06:19.352495,204,12,Wednesday,0
2025-12-03 12:11:19.352495,187,12,Wednesday,0
2025-12-03 12:16:19.352495,196,12,Wednesday,0
2025-12-03 12:21:19.352495,190,12,Wednesday,0
2025-12-03 12:26:19.352495,200,12,Wednesday,0
2025-12-03 12:31:19.352495,198,12,Wednesday,0
2025-12-03 12:36:19.352495,205,12,Wednesday,0
2025-12-03 12:41:19.352495,190,12,Wednesday,0
2025-12-03 12:46:19.352495,192,12,Wednesday,0
2025-12-03 12:51:19.352495,185,12,Wednesday,0
2025-12-03 12:56:19.352495,190,12,Wednesday,0
2025-12-03 13:01:19.352495,198,13,Wednesday,0
2025-12-03 13:06:19.352495,201,13,Wednesday,0
2025-12-03 13:11:19.352495,184,13,Wednesday,0
2025-12-03 13:16:19.352495,202,13,Wednesday,0
2025-12-03 13:21:19.352495,207,13,Wednesday,0
2025-12-03 13:26:19.352495,197,13,Wednesday,0
2025-12-03 13:31:19.352495,211,13,Wednesday,0
2025-12-03 13:36:19.352495,184,13,Wednesday,0
2025-12-03 13:41:19.352495,179,13,Wednesday,0
2025-12-03 13:46:19.352495,174,13,Wednesday,0
2025-12-03 13:51:19.352495,206,13,Wednesday,0
2025-12-03 13:56:19.352495,197,13,Wednesday,0
2025-12-03 14:01:19.352495,190,14,Wednesday,0
2025-12-03 14:06:19.352495,193,14,Wednesday,0
2025-12-03 14:11:19.352495,178,14,Wednesday,0
2025-12-03 14:16:19.352495,213,14,Wednesday,0
2025-12-03 14:21:19.352495,190,14,Wednesday,0
2025-12-03 14:26:19.352495,189,14,Wednesday,0
2025-12-03 14:31:19.352495,195,14,Wednesday,0
2025-12-03 14:36:19.352495,192,14,Wednesday,0
2025-12-03 14:41:19.352495,188,14,Wednesday,0
2025-12-03 14:46:19.352495,178,14,Wednesday,0
2025-12-03 14:51:19.352495,190,14,Wednesday,0
2025-12-03 14:56:19.352495,203,14,Wednesday,0
2025-12-03 15:01:19.352495,197,15,Wednesday,0
2025-12-03 15:06:19.352495,199,15,Wednesday,0
2025-12-03 15:11:19.352495,178,15,Wednesday,0
2025-12-03 15:16:19.352495,172,15,Wednesday,0
2025-12-03 15:21:19.352495,180,15,Wednesday,0
2025-12-03 15:26:19.352495,181,15,Wednesday,0
2025-12-03 15:31:19.352495,191,15,Wednesday,0
2025-12-03 15:36:19.352495,162,15,Wednesday,0
2025-12-03 15:41:19.352495,194,15,Wednesday,0
2025-12-03 15:46:19.352495,176,15,Wednesday,0
2025-12-03 15:51:19.352495,173,15,Wednesday,0
2025-12-03 15:56:19.352495,166,15,Wednesday,0
2025-12-03 16:01:19.352495,159,16,Wednesday,0
2025-12-03 16:06:19.352495,183,16,Wednesday,0
2025-12-03 16:11:19.352495,175,16,Wednesday,0
2025-12-03 16:16:19.352495,161,16,Wednesday,0
2025-12-03 16:21:19.352495,160,16,Wednesday,0
2025-12-03 16:26:19.352495,168,16,Wednesday,0
2025-12-03 16:31:19.352495,188,16,Wednesday,0
2025-12-03 16:36:19.352495,168,16,Wednesday,0
2025-12-03 16:41:19.352495,154,16,Wednesday,0
2025-12-03 16:46:19.352495,166,16,Wednesday,0
2025-12-03 16:51:19.352495,165,16,Wednesday,0
2025-12-03 16:56:19.352495,140,16,Wednesday,0
2025-12-03 17:01:19.352495,166,17,Wednesday,0
2025-12-03 17:06:19.352495,163,17,Wednesday,0
2025-12-03 17:11:19.352495,171,17,Wednesday,0
2025-12-03 17:16:19.352495,182,17,Wednesday,0
2025-12-03 17:21:19.352495,174,17,Wednesday,0
2025-12-03 17:26:19.352495,159,17,Wednesday,0
2025-12-03 17:31:19.352495,150,17,Wednesday,0
2025-12-03 17:36:19.352495,186,17,Wednesday,0
2025-12-03 17:41:19.352495,160,17,Wednesday,0
2025-12-03 17:46:19.352495,159,17,Wednesday,0
2025-12-03 17:51:19.352495,157,17,Wednesday,0
2025-12-03 17:56:19.352495,159,17,Wednesday,0
2025-12-03 18:01:19.352495,154,18,Wednesday,0
2025-12-03 18:06:19.352495,149,18,Wednesday,0
2025-12-03 18:11:19.352495,149,18,Wednesday,0
2025-12-03 18:16:19.352495,153,18,Wednesday,0
2025-12-03 18:21:19.352495,147,18,Wednesday,0
2025-12-03 18:26:19.352495,144,18,Wednesday,0
2025-12-03 18:31:19.352495,152,18,Wednesday,0
2025-12-03 18:36:19.352495,147,18,Wednesday,0
2025-12-03 18:41:19.352495,164,18,Wednesday,0
2025-12-03 18:46:19.352495,122,18,Wednesday,0
2025-12-03 18:51:19.352495,158,18,Wednesday,0
2025-12-03 18:56:19.352495,159,18,Wednesday,0
2025-12-03 19:01:19.352495,125,19,Wednesday,0
2025-12-03 19:06:19.352495,141,19,Wednesday,0
2025-12-03 19:11:19.352495,140,19,Wednesday,0
2025-12-03 19:16:19.352495,129,19,Wednesday,0
2025-12-03 19:21:19.352495,135,19,Wednesday,0
2025-12-03 19:26:19.352495,130,19,Wednesday,0
2025-12-03 19:31:19.352495,158,19,Wednesday,0
2025-12-03 19:36:19.352495,149,19,Wednesday,0
2025-12-03 19:41:19.352495,152,19,Wednesday,0
2025-12-03 19:46:19.352495,146,19,Wednesday,0
2025-12-03 19:51:19.352495,126,19,Wednesday,0
2025-12-03 19:56:19.352495,132,19,Wednesday,0
2025-12-03 20:01:19.352495,141,20,Wednesday,0
2025-12-03 20:06:19.352495,123,20,Wednesday,0
2025-12-03 20:11:19.352495,142,20,Wednesday,0
2025-12-03 20:16:19.352495,132,20,Wednesday,0
2025-12-03 20:21:19.352495,130,20,Wednesday,0
2025-12-03 20:26:19.352495,140,20,Wednesday,0
2025-12-03 20:31:19.352495,136,20,Wednesday,0
2025-12-03 20:36:19.352495,128,20,Wednesday,0
2025-12-03 20:41:19.352495,142,20,Wednesday,0
2025-12-03 20:46:19.352495,119,20,Wednesday,0
2025-12-03 20:51:19.352495,135,20,Wednesday,0
2025-12-03 20:56:19.352495,135,20,Wednesday,0
2025-12-03 21:01:19.352495,125,21,Wednesday,0
2025-12-03 21:06:19.352495,131,21,Wednesday,0
2025-12-03 21:11:19.352495,114,21,Wednesday,0
2025-12-03 21:16:19.352495,136,21,Wednesday,0
2025-12-03 21:21:19.352495,124,21,Wednesday,0
2025-12-03 21:26:19.352495,120,21,Wednesday,0
2025-12-03 21:31:19.352495,135,21,Wednesday,0
2025-12-03 21:36:19.352495,117,21,Wednesday,0
2025-12-03 21:41:19.352495,110,21,Wednesday,0
2025-12-03 21:46:19.352495,108,21,Wednesday,0
2025-12-03 21:51:19.352495,129,21,Wednesday,0
2025-12-03 21:56:19.352495,109,21,Wednesday,0
2025-12-03 22:01:19.352495,139,22,Wednesday,0
2025-12-03 22:06:19.352495,101,22,Wednesday,0
2025-12-03 22:11:19.352495,138,22,Wednesday,0
2025-12-03 22:16:19.352495,123,22,Wednesday,0
2025-12-03 22:21:19.352495,119,22,Wednesday,0
2025-12-03 22:26:19.352495,114,22,Wednesday,0
2025-12-03 22:31:19.352495,124,22,Wednesday,0
2025-12-03 22:36:19.352495,119,22,Wednesday,0
2025-12-03 22:41:19.352495,130,22,Wednesday,0
2025-12-03 22:46:19.352495,120,22,Wednesday,0
2025-12-03 22:51:19.352495,120,22,Wednesday,0
2025-12-03 22:56:19.352495,115,22,Wednesday,0
2025-12-03 23:01:19.352495,117,23,Wednesday,0
2025-12-03 23:06:19.352495,121,23,Wednesday,0
2025-12-03 23:11:19.352495,101,23,Wednesday,0
2025-12-03 23:16:19.352495,104,23,Wednesday,0
2025-12-03 23:21:19.352495,125,23,Wednesday,0
2025-12-03 23:26:19.352495,119,23,Wednesday,0
2025-12-03 23:31:19.352495,115,23,Wednesday,0
2025-12-03 23:36:19.352495,117,23,Wednesday,0
2025-12-03 23:41:19.352495,120,23,Wednesday,0
2025-12-03 23:46:19.352495,111,23,Wednesday,0
2025-12-03 23:51:19.352495,109,23,Wednesday,0
2025-12-03 23:56:19.352495,119,23,Wednesday,0
2025-12-04 00:01:19.352495,107,0,Thursday,0
2025-12-04 00:06:19.352495,121,0,Thursday,0
2025-12-04 00:11:19.352495,100,0,Thursday,0
2025-12-04 00:16:19.352495,127,0,Thursday,0
2025-12-04 00:21:19.352495,122,0,Thursday,0
2025-12-04 00:26:19.352495,120,0,Thursday,0
2025-12-04 00:31:19.352495,127,0,Thursday,0
2025-12-04 00:36:19.352495,134,0,Thursday,0
2025-12-04 00:41:19.352495,128,0,Thursday,0
2025-12-04 00:46:19.352495,99,0,Thursday,0
2025-12-04 00:51:19.352495,105,0,Thursday,0
2025-12-04 00:56:19.352495,112,0,Thursday,0
2025-12-04 01:01:19.352495,119,1,Thursday,0
2025-12-04 01:06:19.352495,124,1,Thursday,0
2025-12-04 01:11:19.352495,112,1,Thursday,0
2025-12-04 01:16:19.352495,121,1,Thursday,0
2025-12-04 01:21:19.352495,112,1,Thursday,0
2025-12-04 01:26:19.352495,114,1,Thursday,0
2025-12-04 01:31:19.352495,106,1,Thursday,0
2025-12-04 01:36:19.352495,111,1,Thursday,0
2025-12-04 01:41:19.352495,107,1,Thursday,0
2025-12-04 01:46:19.352495,111,1,Thursday,0
2025-12-04 01:51:19.352495,132,1,Thursday,0
2025-12-04 01:56:19.352495,113,1,Thursday,0
2025-12-04 02:01:19.352495,149,2,Thursday,0
2025-12-04 02:06:19.352495,128,2,Thursday,0
2025-12-04 02:11:19.352495,125,2,Thursday,0
2025-12-04 02:16:19.352495,115,2,Thursday,0
2025-12-04 02:21:19.352495,131,2,Thursday,0
2025-12-04 02:26:19.352495,119,2,Thursday,0
2025-12-04 02:31:19.352495,127,2,Thursday,0
2025-12-04 02:36:19.352495,152,2,Thursday,0
2025-12-04 02:41:19.352495,126,2,Thursday,0
2025-12-04 02:46:19.352495,139,2,Thursday,0
2025-12-04 02:51:19.352495,121,2,Thursday,0
2025-12-04 02:56:19.352495,128,2,Thursday,0
2025-12-04 03:01:19.352495,147,3,Thursday,0
2025-12-04 03:06:19.352495,123,3,Thursday,0
2025-12-04 03:11:19.352495,148,3,Thursday,0
2025-12-04 03:16:19.352495,138,3,Thursday,0
2025-12-04 03:21:19.352495,126,3,Thursday,0
2025-12-04 03:26:19.352495,139,3,Thursday,0
2025-12-04 03:31:19.352495,143,3,Thursday,0
2025-12-04 03:36:19.352495,140,3,Thursday,0
2025-12-04 03:41:19.352495,119,3,Thursday,0
2025-12-04 03:46:19.352495,128,3,Thursday,0
2025-12-04 03:51:19.352495,133,3,Thursday,0
2025-12-04 03:56:19.352495,136,3,Thursday,0
2025-12-04 04:01:19.352495,144,4,Thursday,0
2025-12-04 04:06:19.352495,140,4,Thursday,0
2025-12-04 04:11:19.352495,126,4,Thursday,0
2025-12-04 04:16:19.352495,144,4,Thursday,0
2025-12-04 04:21:19.352495,147,4,Thursday,0
2025-12-04 04:26:19.352495,147,4,Thursday,0
2025-12-04 04:31:19.352495,153,4,Thursday,0
2025-12-04 04:36:19.352495,151,4,Thursday,0
2025-12-04 04:41:19.352495,148,4,Thursday,0
2025-12-04 04:46:19.352495,144,4,Thursday,0
2025-12-04 04:51:19.352495,129,4,Thursday,0
2025-12-04 04:56:19.352495,151,4,Thursday,0
2025-12-04 05:01:19.352495,149,5,Thursday,0
2025-12-04 05:06:19.352495,151,5,Thursday,0
2025-12-04 05:11:19.352495,136,5,Thursday,0
2025-12-04 05:16:19.352495,139,5,Thursday,0
2025-12-04 05:21:19.352495,161,5,Thursday,0
2025-12-04 05:26:19.352495,151,5,Thursday,0
2025-12-04 05:31:19.352495,159,5,Thursday,0
2025-12-04 05:36:19.352495,154,5,Thursday,0
2025-12-04 05:41:19.352495,154,5,Thursday,0
2025-12-04 05:46:19.352495,164,5,Thursday,0
2025-12-04 05:51:19.352495,151,5,Thursday,0
2025-12-04 05:56:19.352495,158,5,Thursday,0
2025-12-04 06:01:19.352495,153,6,Thursday,0
2025-12-04 06:06:19.352495,154,6,Thursday,0
2025-12-04 06:11:19.352495,156,6,Thursday,0
2025-12-04 06:16:19.352495,163,6,Thursday,0
2025-12-04 06:21:19.352495,156,6,Thursday,0
2025-12-04 06:26:19.352495,175,6,Thursday,0
2025-12-04 06:31:19.352495,154,6,Thursday,0
2025-12-04 06:36:19.352495,162,6,Thursday,0
2025-12-04 06:41:19.352495,160,6,Thursday,0
2025-12-04 06:46:19.352495,180,6,Thursday,0
2025-12-04 06:51:19.352495,168,6,Thursday,0
2025-12-04 06:56:19.352495,178,6,Thursday,0
2025-12-04 07:01:19.352495,153,7,Thursday,0
2025-12-04 07:06:19.352495,172,7,Thursday,0
2025-12-04 07:11:19.352495,179,7,Thursday,0
2025-12-04 07:16:19.352495,172,7,Thursday,0
2025-12-04 07:21:19.352495,182,7,Thursday,0
2025-12-04 07:26:19.352495,167,7,Thursday,0
2025-12-04 07:31:19.352495,187,7,Thursday,0
2025-12-04 07:36:19.352495,197,7,Thursday,0
2025-12-04 07:41:19.352495,171,7,Thursday,0
2025-12-04 07:46:19.352495,171,7,Thursday,0
2025-12-04 07:51:19.352495,191,7,Thursday,0
2025-12-04 07:56:19.352495,193,7,Thursday,0
2025-12-04 08:01:19.352495,173,8,Thursday,0
2025-12-04 08:06:19.352495,174,8,Thursday,0
2025-12-04 08:11:19.352495,177,8,Thursday,0
2025-12-04 08:16:19.352495,167,8,Thursday,0
2025-12-04 08:21:19.352495,172,8,Thursday,0
2025-12-04 08:26:19.352495,172,8,Thursday,0
2025-12-04 08:31:19.352495,175,8,Thursday,0
2025-12-04 08:36:19.352495,183,8,Thursday,0
2025-12-04 08:41:19.352495,186,8,Thursday,0
2025-12-04 08:46:19.352495,200,8,Thursday,0
2025-12-04 08:51:19.352495,175,8,Thursday,0
2025-12-04 08:56:19.352495,196,8,Thursday,0
2025-12-04 09:01:19.352495,184,9,Thursday,0
2025-12-04 09:06:19.352495,186,9,Thursday,0
2025-12-04 09:11:19.352495,194,9,Thursday,0
2025-12-04 09:16:19.352495,177,9,Thursday,0
2025-12-04 09:21:19.352495,193,9,Thursday,0
2025-12-04 09:26:19.352495,191,9,Thursday,0
2025-12-04 09:31:19.352495,195,9,Thursday,0
2025-12-04 09:36:19.352495,193,9,Thursday,0
2025-12-04 09:41:19.352495,215,9,Thursday,0
2025-12-04 09:46:19.352495,185,9,Thursday,0
2025-12-04 09:51:19.352495,187,9,Thursday,0
2025-12-04 09:56:19.352495,186,9,Thursday,0
2025-12-04 10:01:19.352495,187,10,Thursday,0
2025-12-04 10:06:19.352495,187,10,Thursday,0
2025-12-04 10:11:19.352495,205,10,Thursday,0
2025-12-04 10:16:19.352495,208,10,Thursday,0
2025-12-04 10:21:19.352495,189,10,Thursday,0
2025-12-04 10:26:19.352495,186,10,Thursday,0
2025-12-04 10:31:19.352495,200,10,Thursday,0
2025-12-04 10:36:19.352495,190,10,Thursday,0
2025-12-04 10:41:19.352495,202,10,Thursday,0
2025-12-04 10:46:19.352495,198,10,Thursday,0
2025-12-04 10:51:19.352495,181,10,Thursday,0
2025-12-04 10:56:19.352495,212,10,Thursday,0
2025-12-04 11:01:19.352495,215,11,Thursday,0
2025-12-04 11:06:19.352495,191,11,Thursday,0
2025-12-04 11:11:19.352495,193,11,Thursday,0
2025-12-04 11:16:19.352495,200,11,Thursday,0
2025-12-04 11:21:19.352495,201,11,Thursday,0
2025-12-04 11:26:19.352495,204,11,Thursday,0
2025-12-04 11:31:19.352495,218,11,Thursday,0
2025-12-04 11:36:19.352495,196,11,Thursday,0
2025-12-04 11:41:19.352495,190,11,Thursday,0
2025-12-04 11:46:19.352495,184,11,Thursday,0
2025-12-04 11:51:19.352495,191,11,Thursday,0
2025-12-04 11:56:19.352495,198,11,Thursday,0
2025-12-04 12:01:19.352495,216,12,Thursday,0
2025-12-04 12:06:19.352495,193,12,Thursday,0
2025-12-04 12:11:19.352495,200,12,Thursday,0
2025-12-04 12:16:19.352495,198,12,Thursday,0
2025-12-04 12:21:19.352495,210,12,Thursday,0
2025-12-04 12:26:19.352495,223,12,Thursday,0
2025-12-04 12:31:19.352495,193,12,Thursday,0
2025-12-04 12:36:19.352495,193,12,Thursday,0
2025-12-04 12:41:19.352495,208,12,Thursday,0
2025-12-04 12:46:19.352495,204,12,Thursday,0
2025-12-04 12:51:19.352495,216,12,Thursday,0
2025-12-04 12:56:19.352495,203,12,Thursday,0
2025-12-04 13:01:19.352495,193,13,Thursday,0
2025-12-04 13:06:19.352495,203,13,Thursday,0
2025-12-04 13:11:19.352495,208,13,Thursday,0
2025-12-04 13:16:19.352495,204,13,Thursday,0
2025-12-04 13:21:19.352495,201,13,Thursday,0
2025-12-04 13:26:19.352495,206,13,Thursday,0
2025-12-04 13:31:19.352495,207,13,Thursday,0
2025-12-04 13:36:19.352495,209,13,Thursday,0
2025-12-04 13:41:19.352495,201,13,Thursday,0
2025-12-04 13:46:19.352495,193,13,Thursday,0
2025-12-04 13:51:19.352495,195,13,Thursday,0
2025-12-04 13:56:19.352495,206,13,Thursday,0
2025-12-04 14:01:19.352495,185,14,Thursday,0
2025-12-04 14:06:19.352495,196,14,Thursday,0
2025-12-04 14:11:19.352495,188,14,Thursday,0
2025-12-04 14:16:19.352495,192,14,Thursday,0
2025-12-04 14:21:19.352495,204,14,Thursday,0
2025-12-04 14:26:19.352495,193,14,Thursday,0
2025-12-04 14:31:19.352495,191,14,Thursday,0
2025-12-04 14:36:19.352495,176,14,Thursday,0
2025-12-04 14:41:19.352495,197,14,Thursday,0
2025-12-04 14:46:19.352495,195,14,Thursday,0
2025-12-04 14:51:19.352495,210,14,Thursday,0
2025-12-04 14:56:19.352495,184,14,Thursday,0
2025-12-04 15:01:19.352495,189,15,Thursday,0
2025-12-04 15:06:19.352495,189,15,Thursday,0
2025-12-04 15:11:19.352495,201,15,Thursday,0
2025-12-04 15:16:19.352495,184,15,Thursday,0
2025-12-04 15:21:19.352495,187,15,Thursday,0
2025-12-04 15:26:19.352495,190,15,Thursday,0
2025-12-04 15:31:19.352495,185,15,Thursday,0
2025-12-04 15:36:19.352495,178,15,Thursday,0
2025-12-04 15:41:19.352495,183,15,Thursday,0
2025-12-04 15:46:19.352495,192,15,Thursday,0
2025-12-04 15:51:19.352495,170,15,Thursday,0
2025-12-04 15:56:19.352495,181,15,Thursday,0
2025-12-04 16:01:19.352495,172,16,Thursday,0
2025-12-04 16:06:19.352495,190,16,Thursday,0
2025-12-04 16:11:19.352495,162,16,Thursday,0
2025-12-04 16:16:19.352495,171,16,Thursday,0
2025-12-04 16:21:19.352495,179,16,Thursday,0
2025-12-04 16:26:19.352495,190,16,Thursday,0
2025-12-04 16:31:19.352495,173,16,Thursday,0
2025-12-04 16:36:19.352495,168,16,Thursday,0
2025-12-04 16:41:19.352495,191,16,Thursday,0
2025-12-04 16:46:19.352495,157,16,Thursday,0
2025-12-04 16:51:19.352495,149,16,Thursday,0
2025-12-04 16:56:19.352495,174,16,Thursday,0
2025-12-04 17:01:19.352495,164,17,Thursday,0
2025-12-04 17:06:19.352495,158,17,Thursday,0
2025-12-04 17:11:19.352495,174,17,Thursday,0
2025-12-04 17:16:19.352495,169,17,Thursday,0
2025-12-04 17:21:19.352495,160,17,Thursday,0
2025-12-04 17:26:19.352495,152,17,Thursday,0
2025-12-04 17:31:19.352495,173,17,Thursday,0
2025-12-04 17:36:19.352495,170,17,Thursday,0
2025-12-04 17:41:19.352495,161,17,Thursday,0
2025-12-04 17:46:19.352495,180,17,Thursday,0
2025-12-04 17:51:19.352495,150,17,Thursday,0
2025-12-04 17:56:19.352495,144,17,Thursday,0
2025-12-04 18:01:19.352495,152,18,Thursday,0
2025-12-04 18:06:19.352495,157,18,Thursday,0
2025-12-04 18:11:19.352495,160,18,Thursday,0
2025-12-04 18:16:19.352495,154,18,Thursday,0
2025-12-04 18:21:19.352495,159,18,Thursday,0
2025-12-04 18:26:19.352495,142,18,Thursday,0
2025-12-04 18:31:19.352495,168,18,Thursday,0
2025-12-04 18:36:19.352495,152,18,Thursday,0
2025-12-04 18:41:19.352495,163,18,Thursday,0
2025-12-04 18:46:19.352495,155,18,Thursday,0
2025-12-04 18:51:19.352495,155,18,Thursday,0
2025-12-04 18:56:19.352495,155,18,Thursday,0
2025-12-04 19:01:19.352495,153,19,Thursday,0
2025-12-04 19:06:19.352495,154,19,Thursday,0
2025-12-04 19:11:19.352495,160,19,Thursday,0
2025-12-04 19:16:19.352495,148,19,Thursday,0
2025-12-04 19:21:19.352495,152,19,Thursday,0
2025-12-04 19:26:19.352495,144,19,Thursday,0
2025-12-04 19:31:19.352495,158,19,Thursday,0
2025-12-04 19:36:19.352495,136,19,Thursday,0
2025-12-04 19:41:19.352495,160,19,Thursday,0
2025-12-04 19:46:19.352495,141,19,Thursday,0
2025-12-04 19:51:19.352495,126,19,Thursday,0
2025-12-04 19:56:19.352495,141,19,Thursday,0
2025-12-04 20:01:19.352495,132,20,Thursday,0
2025-12-04 20:06:19.352495,147,20,Thursday,0
2025-12-04 20:11:19.352495,131,20,Thursday,0
2025-12-04 20:16:19.352495,132,20,Thursday,0
2025-12-04 20:21:19.352495,117,20,Thursday,0
2025-12-04 20:26:19.352495,131,20,Thursday,0
2025-12-04 20:31:19.352495,111,20,Thursday,0
2025-12-04 20:36:19.352495,118,20,Thursday,0
2025-12-04 20:41:19.352495,141,20,Thursday,0
2025-12-04 20:46:19.352495,141,20,Thursday,0
2025-12-04 20:51:19.352495,136,20,Thursday,0
2025-12-04 20:56:19.352495,122,20,Thursday,0
2025-12-04 21:01:19.352495,130,21,Thursday,0
2025-12-04 21:06:19.352495,130,21,Thursday,0
2025-12-04 21:11:19.352495,118,21,Thursday,0
2025-12-04 21:16:19.352495,144,21,Thursday,0
2025-12-04 21:21:19.352495,137,21,Thursday,0
2025-12-04 21:26:19.352495,126,21,Thursday,0
2025-12-04 21:31:19.352495,128,21,Thursday,0
2025-12-04 21:36:19.352495,129,21,Thursday,0
2025-12-04 21:41:19.352495,106,21,Thursday,0
2025-12-04 21:46:19.352495,124,21,Thursday,0
2025-12-04 21:51:19.352495,119,21,Thursday,0
2025-12-04 21:56:19.352495,115,21,Thursday,0
2025-12-04 22:01:19.352495,122,22,Thursday,0
2025-12-04 22:06:19.352495,142,22,Thursday,0
2025-12-04 22:11:19.352495,130,22,Thursday,0
2025-12-04 22:16:19.352495,118,22,Thursday,0
2025-12-04 22:21:19.352495,129,22,Thursday,0
2025-12-04 22:26:19.352495,137,22,Thursday,0
2025-12-04 22:31:19.352495,132,22,Thursday,0
2025-12-04 22:36:19.352495,123,22,Thursday,0
2025-12-04 22:41:19.352495,115,22,Thursday,0
2025-12-04 22:46:19.352495,129,22,Thursday,0
2025-12-04 22:51:19.352495,125,22,Thursday,0
2025-12-04 22:56:19.352495,130,22,Thursday,0
2025-12-04 23:01:19.352495,127,23,Thursday,0
2025-12-04 23:06:19.352495,131,23,Thursday,0
2025-12-04 23:11:19.352495,115,23,Thursday,0
2025-12-04 23:16:19.352495,134,23,Thursday,0
2025-12-04 23:21:19.352495,122,23,Thursday,0
2025-12-04 23:26:19.352495,141,23,Thursday,0
2025-12-04 23:31:19.352495,113,23,Thursday,0
2025-12-04 23:36:19.352495,137,23,Thursday,0
